Tweet,Sentiment
"['wow', 'mom', 'lot', 'energy', 'im', 'get', 'tired', 'read', 'tweet', 'ur', 'living']",0
"['argggggg', 'car', 'crash', 'tv', 'sooooooooo', 'horrible', 'see', 'like', 'bgt']",0
"['good', 'point', 'mine', 'way', 'get', 'deliver', 'post', 'pic', 'wen', 'get']",2
"['trader', 'joes', 'sushi', 'fail']",0
"['coming', 'tomorrow', 'morning', 'sort', 'impossible', 'task', 'need', 'clear', 'space', 'thanks', 'though']",1
"['thats', 'one', 'reason', 'think', 'kid', 'nah', 'let', 'get', 'piano', 'instead', 'poor', 'bugger']",0
"['know', 'ahh', 'fun']",2
"['get', 'ta', 'sad']",0
"['ottawa', 'fun']",2
"['finish', 'recording']",1
"['gnight', 'twitterverse', 'thanks', 'keep', 'entertain']",2
"['make', 'prank', 'call']",1
"['really', 'rather', 'drunk', 'drunk', 'thought', 'get', 'work', 'tomorrow', 'loz', 'alive', 'gandhi', 'read', 'comic', 'book', 'never', 'know']",1
"['sympathy', 'minute', 'enough', 'escape', 'soon']",1
"['howz', 'go', 'hun']",1
"['im', 'sit', 'around', 'want', 'something', 'idea']",1
"['yes', 'fb', 'ah', 'miss']",0
"['like', 'dude', 'care', 'make', 'smile', 'yea', 'teach', 'drive', 'lol']",2
"['aguirre', 'wish', 'go']",2
"['im', 'eat', 'cracker', 'yummy', 'unsalted', 'one', 'course', 'salt', 'caviar']",2
"['believe', 'true', 'fml', 'quite', 'phenomenonall', 'thx', 'superbad']",1
"['havent', 'use', 'twitter', 'awhile', 'bgt', 'draw', 'summer', 'final']",1
"['omg', 'get', 'explosion', 'new', 'follower', 'hello', 'new', 'follower']",1
"['since', 'ive', 'bog', 'exams', 'eugh', 'least', 'leave', 'britain', 'get', 'talent']",1
"['talkin', 'da', 'phone', 'typin', 'da', 'time']",1
"['dress', 'go']",0
"['watch', 'child', 'really', 'study', 'ill', 'start', 'soon']",0
"['thank', 'ff', 'shout', 'heap', 'sry', 'night', 'realise']",1
"['ok', 'ive', 'eat', 'food', 'bore', 'death', 'room', 'seriously', 'nothing', 'guitar', 'take', 'venue']",0
"['psych', 'good', 'neuro', 'least', 'good', 'part', 'town', 'miss']",0
"['raining', 'fine', 'rain', 'know', 'fine', 'rain', 'wet']",2
"['sorry', 'miss', 'post', 'earlier', 'edinburgh', 'bias', 'towards', 'awesomeness', 'glad', 'enjoy', 'visit']",1
"['dont', 'want', 'go', 'india']",1
"['apparently', 'degree', 'kilkenny', 'comedy', 'would', 'great', 'remedy', 'boredom', 'hell', 'leave', 'kilkenny']",0
"['loloh', 'man', 'untwit', 'something', 'haha', 'mean', 'lean', 'mean', 'fighting', 'machine', 'sooo', 'cant', 'believe', 'call']",1
"['wlda', 'see', 'wit', 'dummyhead']",0
"['ok', 'idea', 'tomorrow', 'make', 'fun', 'cause', 'dont', 'know']",1
"['im', 'go', 'obu', 'night']",1
"['awesome', 'picture', 'happy', 'pint', 'send']",2
"['gon', 'na', 'host', 'saturday', 'night', 'live', 'ive', 'wait', 'like', 'years']",1
['doesntsheesh'],1
"['dinasadik', 'forensic', 'mein', 'kya', 'hai', 'ba', 'rat', 'te', 'jaao', 'microhavin', 'micro', 'exam', 'soonthe', 'lab', 'diagnosis', 'individual', 'bacteria']",1
"['michele', 'sometimes', 'say', 'nice', 'thing', 'time', 'kinda', 'fun', 'teeheeand', 'ill', 'put', 'back', 'well', 'halo']",1
"['ill', 'save']",1
"['get', 'home', 'drew', 'bday']",1
"['cheer', 'john', 'thanks', 'follow', 'look', 'forward', 'twitterings', 'think', 'thisll', 'good', 'place', 'rant']",2
"['im', 'proud', 'nau', 'graduate', 'friend', 'get', 'ready', 'celebrate', 'tonight', 'itll', 'international', 'ordeal']",2
"['currently', 'post', 'business', 'blog', 'check', 'like']",1
"['need', 'follow', 'could', 'send', 'direct', 'message']",1
['say'],1
"['brazil', 'looooooooves', 'miss', 'th', 'may', 'perfect', 'day']",2
"['itgood', 'den', 'fell', 'asleep']",2
"['tell', 'today', 'hi', 'last', 'day']",1
"['roe', 'oh', 'well', 'ive', 'never', 'see', 'anything', 'im', 'gon', 'na', 'say', 'anything']",1
"['chillin', 'rent', 'look', 'hilarious', 'old', 'photo', 'well', 'funny']",2
"['get', 'annoy', 'co', 'weekend', 'go', 'hot', 'im', 'bloody', 'work']",0
"['yeah', 'ill', 'make', 'sure', 'keep', 'updated', 'get', 'deliver']",1
"['brazil', 'love']",2
"['rockett', 'know', 'laugh', 'stupid', 'woman', 'right', 'joke', 'wth', 'glad', 'humor']",2
"['clean', 'clean', 'clean', 'today', 'work', 'love', 'work']",1
"['guess', 'ill', 'never', 'sad', 'thing', 'didnt', 'put', 'alternate', 'email', 'cause', 'dont', 'remember', 'ur', 'secret']",0
"['ouch', 'earphone', 'shock']",0
"['well', 'one', 'thing', 'lay', 'floor', 'couldnt', 'themim', 'shape']",0
"['haha', 'ive', 'get', 'one', 'go', 'curse', 'none', 'friend', 'like', 'tai', 'lol']",0
"['poor', 'baby', 'girl', 'chloe', 'freak', 'noise', 'cute', 'pitiful', 'hiding', 'middle', 'table']",1
"['yeah', 'spammer', 'discriminate', 'none', 'female', 'part', 'target', 'group', 'apparently']",0
"['would', 'believe', 'im', 'homework', 'rest', 'life']",1
"['something', 'sexy', 'blonde', 'rub', 'field']",1
"['love', 'tell', 'didnt', 'match', 'shirt', 'perfectly', 'move', 'please', 'suppose', 'without']",2
"['sad', 'commentary']",0
"['know', 'exactly', 'say', 'cool', 'tape', 'good']",1
['miss'],0
"['law', 'order', 'yeah', 'stay', 'home', 'sat', 'nite']",1
"['seesmic', 'desktop', 'seem', 'pretty', 'good', 'nice', 'find']",2
"['incredibly', 'great', 'day', 'hahaha']",2
"['awww', 'thank']",2
"['dat', 'time', 'bos', 'text', 'say', 'tweet', 'office', 'dis', 'tweeting', 'ova', 'havent', 'dun', 'since']",1
['roughnight'],0
"['morning', 'well', 'excite', 'dance', 'park', 'todayyy', 'good', 'wooo', 'cmon', 'venue']",2
"['love', 'justin', 'timberlake', 'host', 'snl', 'hilarious']",2
"['buy', 'sleep', 'thats', 'need']",2
"['rainy', 'day', 'rainy']",1
"['today', 'sonny', 'chance', 'come', 'brazil', 'love', 'youre', 'amaze', 'please', 'reply']",2
"['dont', 'know']",1
"['discern', 'request', 'hulu', 'support', 'excellent', 'idea']",2
"['finally', 'feel', 'like', 'nice', 'summer', 'day', 'im', 'feeling', 'sick']",1
"['happy', 'juddday', 'everyone']",2
"['listen', 'yultron']",1
"['im', 'go']",1
"['yeah', 'mr', 'mom', 'would', 'say', 'appreciate', 'wife', 'much', 'avg', 'dad', 'new', 'find', 'respect', 'mother']",2
"['chapter', 'probably', 'monday', 'still', 'need', 'comment']",1
"['actually', 'think', 'na', 'release', 'date', 'confirm', 'september', 'bit', 'wait']",1
"['cat', 'clean', 'hope']",2
"['tried', 'call', 'work', 'time', 'wont', 'answer']",0
"['someone', 'edit', 'design', 'call', 'plagiarism', 'right', 'im', 'tire', 'exhaust', 'dissapointed']",0
"['java', 'concurrency', 'practice', 'probably', 'best', 'java', 'book', 'ive', 'ever', 'buy', 'recipe', 'interrupt', 'block', 'io', 'ops']",2
"['want', 'somebody', 'cheer']",2
"['wonderful', 'day', 'gorgeous', 'girl', 'follow', 'dinner', 'drink', 'swede']",2
"['almost', 'catch', 'gon', 'na', 'kick', 'woop', 'joing', 'k', 'mile', 'high', 'club', 'soon']",0
"['aww', 'thanks', 'indeed', 'graduate', 'friday', 'final', 'stand', 'freedomor', 'teach', 'america', 'law', 'school']",2
"['empathise', 'luvvie', 'dont', 'personally', 'understand', 'grown', 'man', 'need', 'dress', 'tartan', 'search', 'little', 'white', 'ball']",1
"['woke', 'long', 'sleep', 'monthsso', 'nice', 'get', 'work', 'im', 'prep', 'next', 'wk', 'free', 'come', 'home', 'tonight']",2
"['buckfast', 'brain', 'go', 'blank']",0
"['go', 'see', 'angel', 'demon', 'tonight', 'well', 'scare']",1
"['give', 'lulz', 'time', 'time']",1
"['nah', 'didnt', 'tell', 'diego', 'donminican', 'spot', 'get']",0
"['keep', 'pull', 'knitting', 'desk', 'put', 'back', 'good', 'good', 'tminus', 'minute', 'till', 'release']",0
"['idance', 'well', 'yes', 'lol', 'chat', 'early', 'willing', 'learn', 'anything', 'els']",1
"['carter', 'video', 'private', 'cant', 'see']",1
"['wow', 'slept', 'dolidh', 'wake']",1
"['meet', 'live', 'go', 'club', 'place', 'lol', 'dont', 'get', 'twittter']",1
"['major', 'iphone', 'problem', 'wont', 'let', 'send', 'text', 'everything', 'els', 'anyone', 'help']",1
"['music', 'collection', 'come', 'gb', 'soon', 'haha']",1
"['depress', 'think']",2
"['yeah', 'yeah', 'less', 'degenerate', 'current', 'occupant', 'u', 'house', 'reprehensibles', 'bet', 'like', 'minethatbird']",1
"['sit', 'marshall', 'center', 'wmina', 'must', 'really', 'want', 'go', 'gymthis', 'time', 'lose', 'wallet', 'wno', 'id', 'cant', 'go']",0
"['thanks', 'feedback', 'everyone']",2
"['funny', 'right', 'like', 'bsb', 'im', 'fan', 'love', 'much', 'good', 'tupac', 'tlc', 'bad', 'theyre', 'sing', 'anymore']",1
"['hug', 'okay', 'make', 'sure']",2
"['cant', 'seem', 'find', 'new', 'mountain', 'dew', 'throwback', 'packsonly', 'liter', 'bottle']",1
"['damm', 'server', 'still', 'need', 'hit', 'koxpers', 'pass']",0
"['decide', 'wolf', 'future', 'star', 'trek', 'logo', 'game', 'would', 'much', 'cool', 'chewy', 'star', 'war']",2
"['female', 'male', 'year', 'old', 'lab', 'look', 'new', 'home', 'family', 'loose', 'home', 'must', 'stay', 'together', 'contact', 'interested']",1
"['takin', 'short', 'nap', 'gym', 'work', 'kid', 'come', 'back', 'home', 'tonite']",1
"['happy', 'mother', 'day', 'mom', 'pseudo', 'stepmoms']",2
"['big', 'moth', 'wasp', 'insect', 'general', 'haha', 'hate']",0
"['thats', 'great']",2
"['sunny', 'day', 'age', 'im', 'bed']",1
"['gon', 'na', 'follow', 'son']",0
"['dont', 'know', 'right', 'nowpretty', 'bore', 'refuse', 'study', 'suggestion']",0
"['go', 'phone', 'night', 'long', 'sometimes', 'phone', 'blow', 'nice', 'wake']",1
"['pretty', 'sure', 'kitty', 'miss', 'meone', 'lay', 'side', 'cute', 'though']",2
"['bos', 'text', 'day', 'yes', 'yes', 'yes']",1
"['oh', 'dead', 'muffins', 'sad']",0
"['thats', 'true', 'unfortunately', 'lead', 'movie', 'dont', 'die', 'high', 'note', 'friday', 'th', 'model']",0
"['manford', 'awww', 'thats', 'lovely', 'thing', 'say', 'manchester']",2
"['jetway', 'feel', 'like', 'seventh', 'layer', 'hell', 'oh', 'way', 'many', 'baby', 'flight', 'forget', 'bose']",0
"['havent', 'west', 'since', 'think', 'pick', 'bad', 'wknd', 'bc', 'overcast', 'tho']",0
"['st', 'day', 'master', 'cleansewish', 'luck']",1
"['australian', 'hardcoremetalcore', 'scene', 'amaze', 'right', 'look', 'third', 'strike', 'chelsea', 'smile', 'bmth', 'day']",2
"['im', 'stick', 'trytomergetwotools', 'css', 'hell', 'help', 'frameworks', 'unless', 'tool', 'already', 'use', 'framework']",0
"['think', 'im', 'always', 'offtopic', 'sometimes', 'inappropriate', 'germination', 'fruit', 'picking', 'joke', 'etc']",0
"['eat', 'truffle', 'yum']",2
"['may', 'keep', 'shelf', 'rest', 'old', 'camera']",1
"['cry', 'like', 'baby', 'put', 'cat', 'year', 'ago', 'tear', 'happiness', 'watch']",2
"['hate', 'able', 'see', 'hi', 'monitor', 'minute', 'sun', 'blind']",0
"['excite', 'see', 'samanthadenise']",2
"['sunburn', 'itch', 'ouch']",0
['ok'],2
"['guy', 'look', 'nice']",2
"['alright', 'think', 'time', 'bedeven', 'though', 'ill', 'probably', 'surf', 'net', 'another', 'hour', 'go', 'sleep', 'lol', 'goodnight']",2
['awake'],1
"['ooc', 'thanks', 'ughwhat', 'bad', 'bad', 'day', 'ive']",0
"['watch', 'chelsea', 'lately', 'loveeeee']",2
"['till', 'ice', 'cream']",1
"['get', 'bubble', 'tea', 'cambodian', 'new', 'year', 'year', 'stand', 'line', 'min']",1
"['mill', 'well', 'spider', 'type', 'australian', 'wildlife', 'one', 'would', 'imagine']",2
"['welcome', 'home', 'babe']",2
"['oh', 'forget', 'cell', 'home', 'thankgod', 'crackberry']",1
"['yard', 'house', 'packed', 'three', 'people', 'deep', 'bar', 'go', 'pf', 'changsgot', 'right']",1
"['need', 'blankie', 'train', 'icebox']",1
"['wish', 'leave', 'dead', 'first', 'id', 'need', 'something', 'play']",1
"['thats', 'cause', 'ovie', 'one', 'man', 'team', 'show', 'pen', 'highlight', 'whole', 'superstar']",1
"['awww', 'whered', 'get', 'hugh', 'thin', 'trace', 'wolverine', 'yet', 'btw', 'guy', 'besides', 'rdj']",1
"['pick', 'fast']",1
"['trivia', 'work', 'computer']",1
"['bmac', 'knooow', 'want', 'sail']",1
"['need', 'go', 'atl', 'mainly', 'go', 'ikea', 'stuff', 'want', 'isnt', 'available', 'online']",1
"['bed', 'still', 'exhaust', 'vega']",0
"['use', 'book', 'expo', 'canada', 'toronto', 'cancelled', 'year', 'beatwittyparty', 'beatwittyparty']",0
"['whole', 'day', 'plan', 'mom', 'today', 'know', 'love']",2
"['thrifty', 'ebay', 'mile', 'rule', 'work', 'many', 'pair', 'leather', 'trouser', 'sell', 'aberdeen', 'try', 'next', 'week']",1
"['try', 'figure', 'thingits', 'go', 'well']",0
"['get', 'ur', 'back', 'baby', 'much', 'love', 'ya']",2
"['live', 'alki', 'without', 'offstreet', 'parking', 'blow', 'p', 'parking', 'wkds', 'bad', 'feel', 'like', 'hostage']",0
"['possible', 'case', 'hn', 'ft', 'knox', 'ky', 'note', 'info', 'purpose', 'still', 'need', 'panic']",1
"['start', 'eat', 'healthy']",2
"['sandman', 'wound', 'miss', 'guy', 'much']",0
"['want', 'follower']",1
"['oh', 'cali', 'plan', 'go', 'might', 'get', 'see', 'da', 'shes', 'hero', 'rock', 'sock']",2
"['send', 'thru', 'anurag']",1
"['finally', 'finish', 'tec', 'recipe', 'card', 'feel', 'somewhat', 'accomplished']",2
"['look', 'like', 'full', 'lincoln', 'marathon', 'yesterday', 'awesome', 'hm', 'tough']",1
"['aloud', 'hindi', 'flick', 'come', 'couple', 'week', 'ago', 'never', 'make', 'uk']",0
"['wow', 'nice', 'roar', 'see', 'good', 'thing', 'future']",2
"['yesterday', 'didnt', 'much', 'lazy', 'today', 'dont', 'feel', 'good']",0
"['certainly', 'warm', 'mine']",1
"['really', 'love', 'picture']",2
['outlet'],1
"['last', 'night', 'awesome', 'thanks', 'hard', 'work', 'put', 'get', 'coffee']",2
"['stomach', 'ache', 'ahhhhhh']",0
"['life', 'good', 'much', 'great', 'thursday', 'pm']",2
['could'],1
"['god', 'guysill', 'call', 'guysthree', 'way', 'discuss']",1
"['ima', 'need', 'follow', 'real', 'quick', 'cause', 'cant', 'dm']",1
"['well', 'u', 'brit', 'wait', 'day', 'think', 'gon', 'na', 'realize', 'guess', 'worth', 'wait']",2
"['refugee', 'get', 'video', 'start', 'second', 'exit', 'watch', 'minute', 'flash', 'linux', 'fail']",1
"['yahoo', 'great', 'always', 'nice', 'hear', 'successful', 'story']",2
"['little', 'brother', 'funny', 'congrats', 'engagement']",2
['lol'],2
"['mamma', 'bore', 'hat', 'es', 'mir', 'echt', 'angetan', 'lã¯â¿â½sst', 'grã¯â¿â½ã¯â¿â½en']",1
"['omfg', 'whyyyyyy', 'suck', 'r', 'wtf', 'tai', 'getcho', 'asses']",0
"['aww', 'hope', 'find', 'soon', 'miss', 'cnt', 'even', 'use', 'cam', 'wo', 'memorys', 'full', 'plus', 'wan', 'na', 'take', 'sa', 'commin', 'weekend']",2
"['shoot', 'rob', 'miss', 'get', 'home']",0
"['interesting', 'head', 'gear', 'lol']",2
"['im', 'go', 'miss', 'khyy', 'much']",0
"['wan', 'na', 'go', 'home', 'cant', 'cause', 'customer', 'wont', 'leave', 'bos', 'wont', 'let', 'leave', 'either']",0
"['would', 'followfriday', 'everyone', 'list', 'already', 'everyone', 'el', 'list', 'whats', 'point', 'im', 'popular', 'enough']",1
"['arrg', 'ive', 'try', 'upload', 'picturedarn', 'thing', 'wont', 'let']",0
['tweettttt'],1
"['ummm', 'didnt', 'work', 'guess', 'im', 'stick', 'uglyonee']",0
"['look', 'far', 'away', 'ive', 'go', 'lock', 'away', 'room', 'try', 'work', 'silence', 'yet', 'constant', 'urgent', 'email', 'ims', 'persist']",1
"['crazyangel', 'gah', 'gregg', 'get', 'hot', 'talented', 'vote', 'dammit']",0
"['thanks', 'men', 'version', 'june', 'popular']",1
"['sorrry', 'im', 'ready', 'leave']",0
"['right', 'fellow', 'fluffy', 'flasher', 'must', 'go', 'bed', 'sorry', 'hope', 'everything', 'work', 'properly', 'moro', 'chat', 'love']",1
"['absolutely', 'good', 'backup', 'romo', 'december']",2
"['gon', 'na', 'go', 'crazy', 'leave']",1
"['year', 'try', 'cat', 'today', 'figure', 'open', 'underthesink', 'cupboard', 'time', 'target', 'run', 'buy', 'safety', 'lock']",1
['hey'],1
"['cullen', 'yes', 'yes']",1
"['yeah', 'stop', 'make', 'fun', 'get', 'ta', 'get', 'new', 'one']",0
"['would', 'amazing', 'could', 'meet', 'u', 'germany', 'germany', 'twice']",2
"['good', 'morning', 'tweeple', 'sun']",2
"['home', 'gallery', 'opening', 'woodstock', 'ny', 'frined', 'work', 'display', 'much', 'great', 'cool', 'interesting', 'art', 'see']",2
"['pee', 'coffee', 'sooo', 'long', 'break', 'time', 'letterswhat', 'write', 'writeoh', 'use']",1
"['go', 'nfg', 'tonight']",1
"['im', 'tired', 'responsabilities', 'wish', 'kid', 'seem', 'everyone', 'around', 'money', 'anymore']",0
"['call', 'call', 'think', 'answer', 'haha']",1
"['bbcrew', 'dude', 'im', 'sleepy', 'go', 'bed', 'soon', 'get', 'home', 'whhaacck']",1
"['lol', 'nah', 'swine', 'flu', 'bro', 'lmao', 'whats', 'ur', 'schedule', 'like', 'week', 'need', 'catch']",1
"['poke', 'run', 'away', 'want', 'sugar']",0
"['look', 'like', 'gm', 'bankruptcy', 'go', 'happen', 'loss', 'help', 'offset', 'gain', 'earlier', 'year', 'tax', 'wise', 'oh', 'well']",0
"['oh', 'dont', 'love', 'vodafone', 'series', 'ad', 'best', 'picturisation', 'ever']",2
"['listen', 'simply', 'awesome', 'ratatat', 'bank', 'holiday', 'monday', 'bbq', 'later']",2
"['hell', 'itunes', 'music', 'library', 'even', 'bipolar']",0
"['profitable', 'day', 'look', 'forward', 'sundaygonna', 'great', 'day', 'sad', 'th', 'grader', 'last', 'day']",1
"['drum', 'make', 'people', 'set', 'give', 'back']",1
"['yupp', 'well', 'people', 'rude']",1
"['first', 'think', 'ive', 'never', 'even', 'watch', 'dragonball']",1
"['dude', 'safely', 'say', 'blow', 'away', 'heard', 'attic', 'ill', 'make', 'sure', 'pas', 'much']",2
"['sooo', 'saw', 'robs', 'car', 'drive']",1
"['galore', 'aaaw', 'bad', 'im', 'good', 'mood', 'phone', 'someone', 'lol']",1
"['heylo', 'johnn', 'im', 'huge', 'fan', 'hope', 'ur', 'day', 'awesome', 'cuzz', 'im', 'home', 'sick', 'kinda', 'less', 'awesome', 'anyways', 'peace']",1
"['start', 'get', 'annoy', 'socialscope', 'need', 'update']",0
"['haha', 'loser', 'ily']",1
"['im', 'make', 'logo', 'photoshop', 'didnt', 'work', 'hehe', 'try', 'lah']",1
"['cook', 'brown', 'rice']",1
"['wake', 'sink', 'ship', 'photography', 'exhibition', 'online', 'please', 'look']",1
"['leave', 'mr', 'cuz', 'go', 'work', 'really', 'didnt', 'want']",0
"['argh', 'interested', 'time', 'maybe', 'cant', 'go', 'maybe']",1
"['night', 'like', 'bird', 'keep', 'awake']",1
"['kay', 'morning', 'hows', 'day', 'hope', 'youre', 'another', 'lying', 'sun']",1
"['goodmorning', 'youthank', 'much', 'kind', 'sun', 'im', 'go', 'paint', 'outside']",2
"['beatiful', 'eye', 'wan', 'na']",2
"['make', 'imovie', 'college']",1
"['please', 'make', 'livechat', 'saturday', 'cu', 'go', 'school', 'weekday']",1
['wake'],1
"['read', 'floyd', 'article', 'say', 'private']",1
"['yesterday', 'fun', 'st', 'concert', 'year', 'know', 'im', 'late', 'xd', 'buena', 'vista', 'social', 'club', 'live', 'free']",2
"['think', 'fun', 'get', 'ta', 'hide', 'defend', 'enemy', 'fun', 'huh']",2
"['oh', 'yes', 'happy', 'star', 'war', 'day', 'may', 'fourth']",2
"['id', 'read', 'im', 'sure', 'would', 'want', 'opinion']",1
"['morningtired', 'excercise', 'jus', 'relax', 'need', 'catch', 'sleepladies', 'would', 'like', 'see', 'shemar', 'moore', 'embassy', 'hit']",1
"['im', 'glad', 'concert', 'still', 'week', 'awayim', 'get', 'sick', 'need', 'time', 'recover', 'lung', 'hurt', 'bad', 'right']",1
"['tryin', 'upload', 'new', 'pic', 'say', 'big']",0
"['fly', 'ontario', 'hourswill', 'probably', 'stay', 'awakei', 'dayscamping', 'first', 'time', 'yayi', 'sleepy']",2
"['haha', 'love', 'soulja', 'boys', 'new', 'song']",2
"['suppose', 'great', 'weather', 'today', 'moro', 'luck', 'im', 'stick', 'work', 'day']",1
"['internet', 'weekend']",0
"['whens', 'little', 'gingg', 'get', 'twitter']",1
"['im', 'go', 'open', 'proverb', 'get', 'much', 'wisdom', 'possibleim', 'hungry']",1
"['sleep', 'beauty', 'love', 'grad']",2
"['wow', 'good', 'idea', 'bday', 'yesterday', 'already', 'take', 'present', 'thank', 'anyway']",2
"['thanks', 'thing', 'much', 'designart', 'hardly', 'ever', 'get', 'go', 'therefore', 'never', 'get', 'much', 'good']",2
"['waste', 'deodorant', 'aint', 'goin', 'aint', 'havin', 'company', 'let', 'funk', 'ya']",0
"['someone', 'family', 'die', 'would', 'heard', 'duhhhhhh']",0
"['spin', 'hookah', 'rip']",0
"['still', 'cant', 'sleep']",0
"['crappy', 'music', 'radio']",0
"['dude', 'hour', 'im', 'work']",2
"['yo', 'cant', 'love', 'twin', 'lol']",2
"['cant', 'toy', 'story', 'come', 'june']",1
"['breath', 'weezy', 'go', 'knotts', 'youve', 'sick', 'week']",0
"['discover', 'band', 'tv', 'guy', 'really', 'good', 'love', 'music']",2
['miss'],0
"['dont', 'evn', 'talk', 'huge', 'mistake', 'shoulda', 'listen', 'kno', 'shes', 'disappoint']",0
"['waaah', 'masseuse', 'fully', 'book', 'shoulder', 'rub', 'today']",1
"['venti', 'black', 'ice', 'tea', 'pump', 'classic']",1
"['lol', 'yep', 'tell', 'rhonda', 'say', 'happy', 'mother', 'day']",2
"['try', 'translate', 'tweet', 'use', 'google', 'translation', 'service', 'spat', 'back']",0
"['happy', 'mother', 'day', 'wonderful', 'mom', 'mom', 'make', 'world', 'stay', 'balance', 'great', 'mother', 'day']",2
